Date,ClientIP,ClientCity,TestServer,Throughput,RTTMean,RTTVar,RTTMin,Loss
2022-09-16,2804:1e78:401:4e0:492a:9c14:c76c:7bf,Rio de Janeiro,gig03,77.19,38,1,15,3.3
2022-09-16,177.107.245.216,Rio das Ostras,gig01,46.63,29,1,14,12.3
2022-09-16,187.63.15.218,Teresopolis,gig04,29.14,27,1,8,0.2
2022-09-16,189.1.54.186,Nova Friburgo,gig03,343.34,16,0,12,7.8
2022-09-16,189.1.51.101,Carapebus,gig01,18.06,81,1,24,15.3
2022-09-16,187.63.15.59,Teresopolis,gig01,1.0,59,32,33,0.0
2022-09-16,170.78.164.231,Rio das Ostras,gig04,302.66,12,1,9,5.3
2022-09-16,189.84.249.155,Nova Friburgo,gig02,27.91,128,1,126,14.3
2022-09-16,170.78.164.20,Sumidouro,gig01,40.79,86,2,17,0.4
2022-09-16,131.221.208.222,Campos dos Goytacazes,gig03,16.29,46,1,16,0.5
2022-09-16,170.78.164.231,Rio das Ostras,gig04,259.62,35,1,8,5.9
2022-09-16,2804:5bc:4015:460:c8ba:ad4e:2ed4:a45c,Nova Friburgo,gig04,7.31,16,3,6,18.5
2022-09-16,187.63.14.20,Arraial do Cabo,gig02,42.78,656,30,128,0.1
2022-09-16,187.63.15.59,Teresopolis,gig03,19.55,172,6,14,0.9
2022-09-16,187.63.14.131,Arraial do Cabo,gig04,84.48,45,8,8,2.5
2022-09-16,187.63.15.59,Teresopolis,gig02,1.25,152,10,130,4.9
2022-09-16,187.63.15.59,Teresopolis,gig01,61.08,63,20,19,4.6
2022-09-16,189.84.248.50,Nova Friburgo,gig04,94.43,12,0,5,7.1
2022-09-16,170.78.166.237,Rio de Janeiro,gig01,23.38,25,1,19,6.9
2022-09-16,170.78.164.231,Rio das Ostras,gig02,116.98,161,2,127,4.7
2022-09-16,2804:1e78:30b:3960:1d73:d569:45:8dd,Campos dos Goytacazes,gig04,93.32,48,1,11,0.0
2022-09-16,189.84.243.255,Nova Friburgo,gig01,46.35,53,1,20,2.6
2022-09-16,170.78.165.28,Itaperuna,gig01,45.32,47,1,18,3.8
2022-09-16,187.63.14.162,Arraial do Cabo,gig01,34.64,71,1,25,4.1
2022-09-16,187.63.15.59,Teresopolis,gig02,35.75,525,12,126,0.0
2022-09-16,170.78.164.231,Rio das Ostras,gig04,211.63,68,10,9,4.1
2022-09-16,2804:1e78:302:840:802b:7870:fa72:ce33,Campos dos Goytacazes,gig02,80.04,13,1,8,5.2
2022-09-16,189.84.240.210,Nova Friburgo,gig04,72.12,12,1,5,0.9
2022-09-16,187.63.14.243,Arraial do Cabo,gig04,89.39,12,0,7,4.5
2022-09-16,189.84.249.155,Nova Friburgo,gig03,65.24,53,6,17,6.0
2022-09-16,187.63.14.131,Arraial do Cabo,gig04,255.42,20,1,8,0.1
2022-09-16,189.84.249.155,Nova Friburgo,gig02,50.73,171,10,126,9.2
2022-09-16,2804:1e78:30b:3960:1d73:d569:45:8dd,Campos dos Goytacazes,gig02,94.79,39,1,10,0.2
2022-09-16,189.84.241.142,Nova Friburgo,gig02,16.83,127,0,126,11.6
2022-09-16,189.84.253.74,Nova Friburgo,gig04,5.76,1088,49,9,0.4
2022-09-16,187.63.15.94,Teresopolis,gig01,5.93,28,2,19,4.4
2022-09-16,2804:1e78:1103:80f0:d1c8:c554:fcd7:2444,Niterói,gig02,4.41,200,16,6,3.5
2022-09-16,189.1.55.95,Rio de Janeiro,gig01,24.84,30,1,19,0.1
2022-09-16,187.63.14.243,Arraial do Cabo,gig02,46.29,132,0,127,19.1
2022-09-16,170.78.164.231,Rio das Ostras,gig02,135.38,149,1,129,1.5
2022-09-16,187.63.15.59,Teresopolis,gig02,39.87,203,4,127,0.0
2022-09-16,187.63.14.131,Arraial do Cabo,gig01,269.08,53,0,21,0.0
2022-09-16,187.63.15.59,Teresopolis,gig02,48.62,218,4,127,1.9
2022-09-16,189.1.51.101,Carapebus,gig04,58.41,15,0,7,14.9
2022-09-16,170.78.165.28,Itaperuna,gig04,27.67,21,1,8,2.4
2022-09-16,2804:5bc:4015:460:c8ba:ad4e:2ed4:a45c,Nova Friburgo,gig03,181.92,18,0,11,4.2
2022-09-16,187.63.12.133,Cabo Frio,gig02,6.1,239,8,126,7.2
2022-09-16,187.63.14.131,Arraial do Cabo,gig01,259.38,55,0,20,0.0
2022-09-17,189.1.55.94,Rio de Janeiro,gig03,114.8,30,1,16,12.9
2022-09-17,2804:5bc:9037:7e0:31ce:5833:526:d28,Nova Friburgo,gig02,3.63,40,7,7,25.5
2022-09-17,170.78.164.235,Rio das Ostras,gig04,46.04,15,5,9,11.9
2022-09-17,170.78.164.231,Rio das Ostras,gig01,283.29,39,2,18,2.3
2022-09-17,2804:5bc:400b:160:d0e4:1ba1:2744:da7c,Nova Friburgo,gig01,1.43,10,2,8,26.7
2022-09-17,2804:5bc:4012:1370:197d:ceac:301e:ec4e,Nova Friburgo,gig02,30.02,61,1,5,0.1
2022-09-17,170.78.164.231,Rio das Ostras,gig02,37.83,353,2,127,0.0
2022-09-17,187.63.12.21,Cabo Frio,gig03,135.32,18,1,16,11.8
2022-09-17,2804:1e78:1801:3b0:2480:b91a:d63b:7cc,Teresopolis,gig03,20.68,52,7,14,25.0
2022-09-17,170.78.164.231,Rio das Ostras,gig02,23.68,164,2,127,0.6
2022-09-17,187.63.3.58,Armacao de Buzios,gig02,125.88,143,2,128,2.1
2022-09-17,2804:5bc:4030:ef0:8bb:9c56:5850:867d,Nova Friburgo,gig04,10.04,7,0,7,22.4
2022-09-17,2804:5bc:9020:1d00:7820:eb4c:cccf:c20d,Nova Friburgo,gig04,8.23,6,1,5,21.1
2022-09-17,2804:5bc:400a:580:edb7:5fa1:b60:b9c4,Nova Friburgo,gig04,6.89,9,2,6,22.4
2022-09-17,2804:5bc:9038:3c0:d84d:68d9:3007:3bcd,Nova Friburgo,gig01,9.73,9,1,7,26.3
2022-09-17,189.1.54.220,Nova Friburgo,gig01,30.06,61,6,22,6.1
2022-09-17,177.107.237.78,Nova Friburgo,gig04,106.16,25,0,7,0.4
2022-09-17,2804:5bc:4012:1240:edb7:5fa1:b60:b9c4,Nova Friburgo,gig01,0.21,123,96,11,28.8
2022-09-17,170.78.164.231,Rio das Ostras,gig04,35.02,48,1,7,0.2
2022-09-17,170.78.165.28,Itaperuna,gig04,15.53,36,0,8,3.6
2022-09-17,170.78.164.242,Rio das Ostras,gig03,27.98,55,1,12,1.6
2022-09-17,2804:5bc:9038:3c0:d84d:68d9:3007:3bcd,Nova Friburgo,gig03,46.3,16,2,13,3.9
2022-09-17,187.63.0.118,Armacao de Buzios,gig01,42.96,28,1,24,9.3
2022-09-17,170.78.164.231,Rio das Ostras,gig01,46.88,41,3,15,0.0
2022-09-17,2804:5bc:400a:580:edb7:5fa1:b60:b9c4,Nova Friburgo,gig03,4.14,25,3,15,9.4
2022-09-17,187.63.13.26,Armacao de Buzios,gig03,268.44,48,0,13,0.4
2022-09-17,2804:5bc:9032:c70:7c05:b73e:c87b:a60f,Nova Friburgo,gig01,40.1,10,1,8,22.4
2022-09-17,189.84.247.86,Nova Friburgo,gig02,85.04,129,1,126,0.0
2022-09-17,189.1.53.209,Nova Friburgo,gig04,167.41,15,1,6,16.1
2022-09-17,2804:5bc:9038:3c0:d84d:68d9:3007:3bcd,Nova Friburgo,gig04,7.19,7,0,6,28.7
2022-09-17,189.84.248.222,Nova Friburgo,gig04,8.97,67,6,7,0.6
2022-09-17,170.78.164.231,Rio das Ostras,gig02,43.09,347,3,126,1.5
2022-09-17,189.1.54.156,Nova Friburgo,gig02,13.18,419,1,128,2.0
2022-09-17,170.78.164.235,Rio das Ostras,gig03,44.62,31,6,13,11.3
2022-09-17,2804:5bc:400a:580:edb7:5fa1:b60:b9c4,Nova Friburgo,gig01,6.57,13,2,8,22.5
2022-09-17,187.63.13.26,Armacao de Buzios,gig01,13.15,112,9,23,1.5
2022-09-17,2804:1e78:1102:cd50:a449:1032:3b77:6ea8,Niterói,gig04,9.44,12,2,5,23.6
2022-09-17,2804:5bc:400f:290:e52a:df95:5884:d96b,Nova Friburgo,gig04,0.54,28,13,8,36.4
2022-09-17,170.78.164.231,Rio das Ostras,gig04,284.82,35,1,8,5.8
2022-09-17,170.78.167.21,Niterói,gig04,188.1,26,0,7,3.1
2022-09-17,170.78.164.167,Rio das Ostras,gig03,6.45,17,1,15,22.6
2022-09-17,189.84.247.86,Nova Friburgo,gig03,27.74,49,3,12,3.0
2022-09-17,2804:1e78:303:2780:ac89:d9aa:9015:5785,Campos dos Goytacazes,gig03,22.42,48,10,16,4.2
2022-09-17,189.1.53.88,Nova Friburgo,gig04,78.47,13,0,6,3.8
2022-09-17,2804:5bc:400b:160:4d43:85a2:b9d:e83a,Nova Friburgo,gig02,11.23,74,7,7,2.0
2022-09-17,2804:5bc:4012:1240:edb7:5fa1:b60:b9c4,Nova Friburgo,gig02,3.72,1038,222,8,1.2
2022-09-17,187.63.14.237,Arraial do Cabo,gig02,98.76,158,2,126,0.2
2022-09-17,2804:5bc:9037:7e0:31ce:5833:526:d28,Nova Friburgo,gig03,2.58,28,6,18,14.3
2022-09-17,170.78.164.231,Rio das Ostras,gig04,43.51,50,13,8,0.4
2022-09-17,170.78.164.235,Rio das Ostras,gig03,44.78,18,1,13,11.1
2022-09-17,187.63.13.110,Armacao de Buzios,gig01,93.36,36,0,19,3.7
2022-09-17,2804:5bc:400b:160:d0e4:1ba1:2744:da7c,Nova Friburgo,gig03,21.76,75,2,14,3.6
2022-09-17,2804:5bc:9038:3c0:d84d:68d9:3007:3bcd,Nova Friburgo,gig03,47.19,27,2,12,4.3
2022-09-17,2804:5bc:9020:1d00:bd85:343b:d8de:1f74,Nova Friburgo,gig03,0.83,306,20,15,12.1
2022-09-17,131.221.208.59,Campos dos Goytacazes,gig04,57.22,27,1,10,3.7
2022-09-17,170.78.164.231,Rio das Ostras,gig02,71.77,132,2,127,2.6
2022-09-17,2804:1e78:602:7e0:a900:6a4a:f3e3:bc0e,Rio das Ostras,gig04,8.8,8,0,7,22.5
2022-09-17,189.84.248.222,Nova Friburgo,gig01,13.77,92,5,21,4.4
2022-09-17,2804:5bc:400a:580:edb7:5fa1:b60:b9c4,Nova Friburgo,gig03,3.29,100,5,14,12.7
2022-09-17,170.78.164.231,Rio das Ostras,gig03,50.94,88,1,13,0.0
2022-09-17,170.78.164.242,Rio das Ostras,gig02,13.22,139,1,127,1.9
2022-09-17,187.63.14.102,Arraial do Cabo,gig01,90.7,29,1,23,5.1
2022-09-17,170.78.164.231,Rio das Ostras,gig02,49.68,471,0,127,0.0
2022-09-17,189.1.57.56,Rio de Janeiro,gig04,200.89,35,6,6,0.4
2022-09-17,189.1.54.218,Nova Friburgo,gig02,112.79,128,1,125,3.6
2022-09-17,170.78.164.167,Rio das Ostras,gig02,1.07,126,1,125,18.1
2022-09-17,2804:5bc:9020:1d00:7820:eb4c:cccf:c20d,Nova Friburgo,gig03,85.05,21,0,14,7.3
2022-09-17,189.84.247.101,Nova Friburgo,gig04,24.82,36,4,8,0.3
2022-09-17,189.84.250.1,Nova Friburgo,gig01,7.89,136,35,22,15.9
2022-09-17,2804:5bc:4029:180:f10f:69ef:59f8:dbf2,Nova Friburgo,gig03,27.35,20,10,10,10.8
2022-09-17,131.221.210.185,Teresopolis,gig02,12.96,169,1,128,18.6
2022-09-17,2804:5bc:9020:1d00:bd85:343b:d8de:1f74,Nova Friburgo,gig04,2.6,14,3,6,23.2
2022-09-17,187.63.11.10,Cabo Frio,gig03,37.75,24,1,17,0.8
2022-09-17,177.107.236.115,Nova Friburgo,gig03,2.23,196,59,14,21.3
2022-09-17,2804:5bc:9038:3c0:d84d:68d9:3007:3bcd,Nova Friburgo,gig02,50.07,26,1,6,3.8
2022-09-17,177.107.236.115,Nova Friburgo,gig02,15.01,165,7,126,0.7
2022-09-17,2804:5bc:9020:1d00:7820:eb4c:cccf:c20d,Nova Friburgo,gig04,20.02,6,0,5,21.5
2022-09-17,170.78.164.231,Rio das Ostras,gig04,51.97,32,1,8,0.0
2022-09-17,2804:5bc:9038:1870:6d50:cded:9367:7ed8,Nova Friburgo,gig04,5.17,227,2,7,20.4
2022-09-17,2804:5bc:400b:160:1d9:7e9a:6bc1:58a2,Nova Friburgo,gig02,11.78,129,9,6,0.2
2022-09-17,189.1.55.95,Rio de Janeiro,gig04,77.42,15,0,6,6.1
2022-09-17,187.63.15.169,Teresopolis,gig01,27.76,28,2,22,6.6
2022-09-17,170.78.164.231,Rio das Ostras,gig02,36.42,314,2,127,0.0
2022-09-17,187.63.14.47,Arraial do Cabo,gig04,111.75,28,1,8,0.1
2022-09-17,187.63.15.191,Teresopolis,gig03,32.71,23,4,12,0.4
2022-09-17,170.78.166.171,Armacao de Buzios,gig02,10.92,151,7,126,1.9
2022-09-17,189.1.57.56,Rio de Janeiro,gig01,223.06,24,3,19,0.1
2022-09-17,2804:5bc:4012:1370:197d:ceac:301e:ec4e,Nova Friburgo,gig03,138.54,15,1,13,8.5
2022-09-17,170.78.164.242,Rio das Ostras,gig02,13.03,145,11,127,1.9
2022-09-17,2804:5bc:9037:7e0:4456:e98f:f486:bb8b,Nova Friburgo,gig02,1.37,179,98,8,9.3
2022-09-17,2804:5bc:9020:1d00:bd85:343b:d8de:1f74,Nova Friburgo,gig04,0.16,97,66,11,34.5
2022-09-17,170.78.166.142,Armacao de Buzios,gig02,40.0,167,2,127,0.5
2022-09-18,189.1.55.28,Rio de Janeiro,gig04,0.75,28,7,12,3.4
2022-09-18,2804:5bc:4012:fb0:79ec:33df:d18:261b,Nova Friburgo,gig04,1.7,29,4,7,19.7
2022-09-18,170.78.166.104,Teresopolis,gig04,52.63,33,1,8,1.6
2022-09-18,187.63.15.203,Teresopolis,gig02,35.61,194,3,127,9.4
2022-09-18,187.63.0.251,Armacao de Buzios,gig03,42.81,80,4,17,6.9
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig01,5.32,25,10,6,20.8
2022-09-18,187.63.15.237,Teresopolis,gig03,6.72,66,5,12,0.2
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig01,1.85,17,6,7,25.4
2022-09-18,2804:1e78:1103:8410:ad22:a59a:f985:4c25,Niterói,gig03,31.31,18,1,13,14.8
2022-09-18,187.63.12.153,Cabo Frio,gig01,2.63,21,1,20,18.0
2022-09-18,187.63.13.26,Armacao de Buzios,gig03,83.75,32,2,12,1.9
2022-09-18,189.1.48.202,Carapebus,gig04,0.52,53,64,13,0.0
2022-09-18,189.84.245.199,Nova Friburgo,gig03,16.87,56,11,16,4.3
2022-09-18,189.1.53.187,Nova Friburgo,gig04,18.76,19,2,7,3.4
2022-09-18,189.1.55.28,Rio de Janeiro,gig03,1.16,373,46,15,4.8
2022-09-18,177.107.243.240,Rio das Ostras,gig02,42.53,157,2,126,18.3
2022-09-18,170.78.167.63,Niterói,gig02,4.39,246,34,124,0.0
2022-09-18,2804:5bc:4010:590:f0c4:24b2:f7ce:958,Nova Friburgo,gig02,41.61,12,5,5,0.4
2022-09-18,2804:5bc:400b:1a90:61d9:1890:8b6:1a29,Nova Friburgo,gig02,34.04,69,2,6,2.6
2022-09-18,187.63.3.246,Armacao de Buzios,gig03,161.31,92,0,15,0.1
2022-09-18,2804:5bc:4012:fb0:79ec:33df:d18:261b,Nova Friburgo,gig03,22.19,83,3,12,1.3
2022-09-18,189.84.249.26,Rio das Ostras,gig01,15.14,147,55,22,2.9
2022-09-18,187.63.15.249,Teresopolis,gig03,0.49,482,77,15,6.5
2022-09-18,189.84.247.54,Nova Friburgo,gig01,20.55,153,8,24,7.0
2022-09-18,2804:1e78:603:9440:651b:b1ed:c1f4:9dca,Rio das Ostras,gig04,34.68,7,0,6,19.7
2022-09-18,2804:5bc:9037:7e0::8d1,Nova Friburgo,gig02,6.74,66,57,7,5.5
2022-09-18,2804:1e78:1901:11f0:153c:e77d:2784:de38,Teresopolis,gig01,7.49,19,6,7,17.2
2022-09-18,189.1.48.202,Carapebus,gig03,7.07,59,1,16,7.2
2022-09-18,187.63.12.58,Cabo Frio,gig02,30.71,128,0,126,0.1
2022-09-18,170.78.166.179,Armacao de Buzios,gig02,66.11,262,0,127,8.6
2022-09-18,177.107.231.172,Nova Friburgo,gig04,20.65,15,1,7,11.9
2022-09-18,189.1.48.202,Carapebus,gig02,1.12,241,8,151,0.5
2022-09-18,189.1.48.202,Carapebus,gig01,9.84,95,2,26,2.1
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig01,4.0,12,1,6,21.0
2022-09-18,187.63.12.153,Cabo Frio,gig01,9.19,27,2,23,16.2
2022-09-18,2804:5bc:400b:1a90:61d9:1890:8b6:1a29,Nova Friburgo,gig02,29.83,20,2,6,1.1
2022-09-18,189.1.48.202,Carapebus,gig01,3.8,90,8,39,10.0
2022-09-18,170.78.166.166,Armacao de Buzios,gig02,2.36,166,13,128,0.0
2022-09-18,187.63.14.185,Arraial do Cabo,gig02,68.86,345,3,127,4.2
2022-09-18,189.84.253.74,Nova Friburgo,gig01,8.4,70,1,28,0.1
2022-09-18,189.84.253.74,Nova Friburgo,gig04,1.19,165,23,10,0.7
2022-09-18,187.63.15.249,Teresopolis,gig02,1.09,903,51,131,0.0
2022-09-18,187.63.14.57,Arraial do Cabo,gig01,15.02,191,5,22,0.0
2022-09-18,2804:5bc:4012:fb0:79ec:33df:d18:261b,Nova Friburgo,gig04,8.64,15,13,6,18.7
2022-09-18,187.63.15.203,Teresopolis,gig04,37.98,18,1,10,1.9
2022-09-18,187.63.15.55,Teresopolis,gig02,19.51,135,1,126,9.8
2022-09-18,187.63.14.146,Arraial do Cabo,gig04,30.27,9,1,6,10.0
2022-09-18,187.63.14.57,Arraial do Cabo,gig01,23.44,106,2,21,0.1
2022-09-18,187.63.15.55,Teresopolis,gig02,61.01,147,2,126,9.1
2022-09-18,187.63.15.203,Teresopolis,gig02,34.18,149,2,127,8.0
2022-09-18,170.78.167.21,Niterói,gig01,20.04,28,1,14,5.6
2022-09-18,187.63.12.127,Cabo Frio,gig01,47.61,159,8,21,9.0
2022-09-18,189.1.48.202,Carapebus,gig01,10.79,105,5,24,0.4
2022-09-18,2804:5bc:9038:17c0:ec48:5748:641c:4a62,Nova Friburgo,gig04,0.0,,,0,0.0
2022-09-18,189.1.55.28,Rio de Janeiro,gig01,0.45,262,79,30,13.4
2022-09-18,170.78.167.63,Niterói,gig04,2.66,89,9,13,2.3
2022-09-18,177.107.239.57,Rio de Janeiro,gig04,13.97,9,1,6,0.7
2022-09-18,187.63.13.134,Armacao de Buzios,gig02,83.66,165,4,127,0.0
2022-09-18,189.84.253.95,Nova Friburgo,gig03,4.78,29,4,13,6.6
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig03,4.56,39,2,14,10.1
2022-09-18,187.63.12.153,Cabo Frio,gig03,32.77,92,2,12,4.2
2022-09-18,177.107.243.240,Rio das Ostras,gig04,42.73,14,1,7,8.9
2022-09-18,189.1.48.202,Carapebus,gig04,13.11,125,21,15,2.6
2022-09-18,2804:5bc:4019:710:ceb:8391:fff2:82eb,Nova Friburgo,gig04,0.47,15,5,8,29.6
2022-09-18,170.78.167.63,Niterói,gig04,15.99,20,1,5,2.9
2022-09-18,189.1.48.202,Carapebus,gig03,12.4,64,3,16,2.3
2022-09-18,2804:5bc:4022:11b0:5975:1cd0:44d3:dc58,Nova Friburgo,gig02,22.39,20,4,6,1.1
2022-09-18,187.63.15.203,Teresopolis,gig02,19.67,160,3,126,12.5
2022-09-18,187.63.12.127,Cabo Frio,gig02,53.39,346,11,128,6.5
2022-09-18,170.78.164.93,Sumidouro,gig01,31.96,83,0,14,8.8
2022-09-18,170.78.164.93,Sumidouro,gig02,15.4,128,1,126,0.0
2022-09-18,187.63.14.50,Arraial do Cabo,gig03,285.72,34,0,13,0.5
2022-09-18,2804:5bc:4038:520:476:78e4:cde8:aaa8,Nova Friburgo,gig04,152.46,20,0,7,11.0
2022-09-18,2804:1e78:1001:db0:98c1:a014:9dff:6e37,Nova Friburgo,gig01,3.41,25,7,7,22.4
2022-09-18,170.78.167.63,Niterói,gig04,34.13,16,1,5,5.7
2022-09-18,187.63.15.55,Teresopolis,gig01,65.98,53,2,21,6.6
2022-09-18,189.1.56.223,Nova Friburgo,gig04,351.07,5,0,5,15.7
2022-09-18,189.1.55.28,Rio de Janeiro,gig03,0.48,152,35,13,19.9
2022-09-18,187.63.15.203,Teresopolis,gig01,40.32,22,1,20,6.2
2022-09-18,189.84.247.74,Nova Friburgo,gig01,72.4,26,0,19,7.0
2022-09-18,170.78.167.63,Niterói,gig01,31.08,33,1,12,2.7
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig01,4.32,12,4,6,25.5
2022-09-18,2804:5bc:4022:fc0:3df0:ca0f:c041:73e6,Nova Friburgo,gig04,2.27,13,3,7,26.5
2022-09-18,187.63.12.153,Cabo Frio,gig01,77.51,83,1,25,6.8
2022-09-18,2804:5bc:400b:1a90:61d9:1890:8b6:1a29,Nova Friburgo,gig04,2.0,8,1,6,26.1
2022-09-18,187.63.14.185,Arraial do Cabo,gig03,84.26,25,1,18,0.5
2022-09-18,189.1.55.28,Rio de Janeiro,gig01,0.0,,,0,0.0
2022-09-18,187.63.14.57,Arraial do Cabo,gig04,29.09,58,2,9,0.3
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig02,0.51,203,83,4,3.2
2022-09-18,2804:1e78:602:8d0:4dac:3d79:d4b3:ee2c,Rio das Ostras,gig03,1.14,133,18,20,12.9
2022-09-18,170.78.167.21,Niterói,gig03,191.74,25,0,16,1.8
2022-09-18,189.1.48.202,Carapebus,gig04,4.44,241,42,14,4.7
2022-09-18,187.63.10.235,Cabo Frio,gig02,8.61,129,0,127,8.6
2022-09-18,2804:1e78:110a:4730:ed01:7ad9:4340:db67,Niterói,gig01,4.84,12,4,6,24.5
2022-09-18,189.84.249.26,Rio das Ostras,gig02,1.34,230,30,128,0.2
2022-09-18,170.78.164.127,Sumidouro,gig03,30.78,16,1,12,2.7
2022-09-18,170.78.167.63,Niterói,gig01,8.1,125,4,13,4.2
2022-09-18,189.1.53.31,Nova Friburgo,gig04,75.07,19,3,7,10.3
2022-09-18,2804:5bc:4019:710:ceb:8391:fff2:82eb,Nova Friburgo,gig03,3.81,70,18,17,16.9
2022-09-18,2804:5bc:4018:3f0:7d81:1427:53c1:ea16,Nova Friburgo,gig01,21.68,18,2,9,20.7
2022-09-18,170.78.165.28,Itaperuna,gig03,34.04,41,0,17,5.0
2022-09-18,2804:5bc:9040:800:65a9:4b70:2c71:b747,Nova Friburgo,gig03,17.0,27,1,11,8.4
2022-09-18,189.1.55.28,Rio de Janeiro,gig01,1.38,154,15,22,24.0
2022-09-18,177.107.243.240,Rio das Ostras,gig04,45.15,21,1,7,7.0
2022-09-18,2804:5bc:4012:fb0:79ec:33df:d18:261b,Nova Friburgo,gig04,16.44,13,5,6,16.3
2022-09-18,187.63.12.153,Cabo Frio,gig03,6.22,35,4,12,9.4
2022-09-18,187.63.15.249,Teresopolis,gig01,1.0,194,9,40,0.5
2022-09-18,189.1.54.31,Nova Friburgo,gig04,27.35,70,1,8,0.9
2022-09-18,189.1.48.202,Carapebus,gig03,6.78,79,7,22,9.2
2022-09-18,2804:1e78:602:8d0:4dac:3d79:d4b3:ee2c,Rio das Ostras,gig01,3.2,15,6,10,16.2
2022-09-18,189.84.249.151,Nova Friburgo,gig01,9.14,68,1,24,0.1
2022-09-19,2804:5bc:400b:980:35e7:7621:493d:c165,Nova Friburgo,gig03,0.75,210,43,17,5.6
2022-09-19,187.63.13.134,Armacao de Buzios,gig03,123.4,68,1,16,0.7
2022-09-19,187.63.14.17,Arraial do Cabo,gig02,12.96,186,57,129,8.1
2022-09-19,187.63.14.23,Arraial do Cabo,gig04,43.78,98,1,8,0.1
2022-09-19,2804:1e78:801:8a50:50f4:f01e:3ddd:a7f4,Quissama,gig04,0.92,56,55,11,25.2
2022-09-19,2804:5bc:4029:f0:e884:e9be:fea7:7478,Nova Friburgo,gig03,80.29,15,0,14,8.7
2022-09-19,187.63.5.30,Armacao de Buzios,gig01,0.82,76,3,21,4.9
2022-09-19,177.107.237.48,Nova Friburgo,gig03,211.93,21,2,12,6.1
2022-09-19,187.63.13.122,Armacao de Buzios,gig04,61.54,120,51,9,0.0
2022-09-19,189.84.246.241,Nova Friburgo,gig04,76.98,13,0,6,3.3
2022-09-19,177.107.237.48,Nova Friburgo,gig01,220.17,36,0,14,0.6
2022-09-19,170.78.164.231,Rio das Ostras,gig01,268.45,23,1,18,3.6
2022-09-19,187.63.13.48,Armacao de Buzios,gig03,134.38,77,1,12,3.7
2022-09-19,187.63.14.23,Arraial do Cabo,gig03,33.72,353,4,13,0.7
2022-09-19,187.63.13.239,Armacao de Buzios,gig04,142.31,18,0,7,0.0
2022-09-19,187.63.14.17,Arraial do Cabo,gig02,23.82,212,14,130,13.7
2022-09-19,177.107.229.189,Nova Friburgo,gig03,4.65,21,2,10,22.7
2022-09-19,177.107.236.55,Nova Friburgo,gig04,83.28,15,0,7,8.6
2022-09-19,2804:5bc:400b:980:35e7:7621:493d:c165,Nova Friburgo,gig01,0.37,194,35,11,23.2
2022-09-19,2804:1e78:304:3a0:4975:83c3:3e77:c5cb,Campos dos Goytacazes,gig04,40.01,15,0,10,3.5
2022-09-19,2804:1e78:1104:5c0:c1f4:f706:115b:d538,Niterói,gig03,90.8,26,0,8,0.0
2022-09-19,2804:1e78:1103:1870:ad22:1607:af26:69ca,Niterói,gig03,15.31,107,14,10,4.5
2022-09-19,189.1.53.218,Nova Friburgo,gig04,0.47,109,61,8,9.7
2022-09-19,187.63.14.1,Arraial do Cabo,gig02,10.86,235,19,129,0.0
2022-09-19,187.63.14.178,Arraial do Cabo,gig03,87.89,15,0,13,1.5
2022-09-19,187.63.13.239,Armacao de Buzios,gig04,148.52,16,0,7,0.0
2022-09-19,2804:1e78:306:440:412e:d5d0:80b9:49eb,Campos dos Goytacazes,gig01,9.21,12,1,11,22.8
2022-09-19,177.107.236.55,Nova Friburgo,gig04,85.08,16,0,6,7.6
2022-09-19,189.1.54.186,Nova Friburgo,gig01,334.08,22,0,19,2.9
2022-09-19,187.63.15.205,Teresopolis,gig01,47.36,42,1,24,3.9
2022-09-19,2804:1e78:602:320:55fa:4976:5d11:3748,Rio das Ostras,gig03,55.24,15,0,12,9.4
2022-09-19,2804:1e78:306:440:412e:d5d0:80b9:49eb,Campos dos Goytacazes,gig03,58.73,20,1,17,12.0
2022-09-19,187.63.13.239,Armacao de Buzios,gig03,210.92,36,0,11,3.6
2022-09-19,187.63.12.112,Cabo Frio,gig04,16.06,128,12,8,1.2
2022-09-19,177.107.227.86,Nova Friburgo,gig03,94.89,56,55,13,5.8
2022-09-19,187.63.5.30,Armacao de Buzios,gig03,13.44,79,8,13,5.3
2022-09-19,2804:1e78:304:3a0:3539:7377:e8b0:c597,Campos dos Goytacazes,gig04,28.94,23,2,10,13.7
2022-09-19,189.1.53.95,Nova Friburgo,gig02,50.78,127,0,126,13.4
2022-09-19,187.63.13.145,Armacao de Buzios,gig01,44.64,67,1,21,0.1
2022-09-19,187.63.14.23,Arraial do Cabo,gig01,29.59,261,2,21,12.8
2022-09-19,187.63.13.136,Armacao de Buzios,gig02,55.7,129,0,127,0.1
2022-09-19,2804:5bc:4029:f0:1814:24f9:26b:fc7,Nova Friburgo,gig01,83.94,8,1,6,9.3
2022-09-19,187.63.5.30,Armacao de Buzios,gig04,4.19,25,2,8,12.3
